time,dB
487.7319335,48.94980623
487.8383375,49.0379839
487.9407214,48.88775211
488.0424503,48.79530146
488.1472985,48.8148817
488.2538025,48.77852244
488.3586102,48.84824141
488.4597687,48.89282505
488.5662339,48.93153899
488.672621,48.95601426
488.7753494,48.83595358
488.877072,48.72786151
488.9833902,48.74538719
489.0852399,48.68701496
489.1907578,48.61411402
489.2928385,48.66468079
489.3945645,48.58566764
489.5009906,48.61888507
489.6073441,48.73953645
489.7111387,48.82709309
489.8143169,48.90571702
489.9211479,48.79551947
490.0254426,48.9435718
490.1274261,48.96046338
490.2317449,48.84752272
490.3381934,48.88630301
490.4427224,48.66797652
490.5448082,48.8027385
490.6465774,48.79420756
490.7492509,48.85578648
490.8557114,48.85581475
490.9601379,48.90010776
491.0622808,48.80470782
491.1640411,48.80460336
491.2667644,48.74852896
491.3730951,48.83530144
491.4777595,48.72630669
491.5797885,48.55163986
491.681517,48.66654725
491.7842098,48.61344144
491.8906001,48.62013434
491.9952546,48.70286286
492.097276,48.83302278
492.1989736,48.68304055
492.3052269,48.79359291
492.4116553,48.78160039
492.5146065,48.77351773
492.616282,48.89926712
492.7188145,48.67305966
492.8244941,48.65514102
492.9300824,48.7424588
493.03219,48.7020809
493.1338335,48.60835383
493.2360248,48.64673355
493.3384245,48.6685554
493.440149,48.70497413
493.546545,48.63671644
493.6498248,48.85231792
493.7514552,48.69524789
493.8579665,48.71488349
493.9618077,48.68805226
494.0652031,48.64127103
494.1673627,48.70432778
494.2691233,48.730868
494.3740088,48.7210015
494.4803854,48.77145467
494.5828238,48.68350247
494.6848897,48.81458916
494.7866464,48.70266964
494.8915028,48.70946212
494.9978709,48.76469784
495.1003717,48.86750855
495.202381,48.73283198
495.304227,48.7408976
495.4089698,48.65585127
495.5153358,48.74016104
495.6178265,48.68026184
495.7199805,44.08309373
495.8215456,39.80042348
495.9239947,40.41718624
496.0304318,40.6749613
496.1351953,40.15774489
496.237369,40.41844158
496.3391389,40.71863984
496.4440367,39.88217164
496.5505048,40.00419074
496.6528319,40.40622128
496.7549399,40.16165334
496.8566583,39.97361153
496.9615692,40.14486043
497.0653612,39.75410398
497.1703357,41.07193423
497.2724427,40.4851921
497.3741497,39.65008884
497.4790576,39.42064353
497.5846992,38.20757104
497.687843,39.31741006
497.7899546,39.42083624
497.8917135,39.31527914
497.9965547,39.87045387
498.1029442,40.70349099
498.2053922,40.59871031
498.3074407,39.56193683
498.4092063,39.38351057
498.5140273,39.94966671
498.6203873,39.94022719
498.7228605,40.10147146
498.824966,40.30171223
498.9267426,40.3575188
499.0316081,40.25039099
499.1379497,39.70537372
499.240454,40.20484425
499.3425758,39.86761703
499.4442887,39.61415112
499.5492135,39.54688889
499.6555942,38.82695375
499.7579769,38.78304416
499.860093,39.3316353
499.9618278,40.02903258
500.0667389,38.45859263
500.1730675,38.44152337
500.2754924,38.69483023
500.3776569,39.98810072
500.4800336,40.16711367
500.5864302,38.87127487
500.6920639,39.01697644
500.7950107,40.27795199
500.8966549,39.50985459
501.0030221,39.30036978
501.1093841,39.59105422
501.212422,39.70870358
501.3140269,38.8364036
501.4203636,40.01931321
501.5219491,39.63292177
501.6278002,39.7440729
501.72993,39.48888184
501.8315593,39.38805088
501.9379164,39.50837962
502.0442511,39.18139963
502.1472695,38.7356519
502.2515741,38.95941426
502.3580505,39.1194246
502.462473,39.5836032
502.564563,39.29940091
502.6663626,40.41635849
502.7690463,40.26196973
502.8754422,40.18378207
502.979963,39.94481041
503.0820235,40.79333203
503.1838082,39.90777247
503.2865415,36.72944937
503.3878768,38.84893211
503.4935012,37.87750028
503.597654,37.69934232
503.699677,38.0880005
503.8039828,39.36432806
503.910281,37.78983964
504.0150828,37.26648856
504.117045,37.65043724
504.2188492,36.87886056
504.321563,36.14026036
504.4281723,37.20942522
504.5325941,36.59615611
504.6345629,35.37482584
504.736398,36.4283216
504.839036,37.86161503
504.9454394,38.05052219
505.0501109,38.77947705
505.1520502,36.86118184
505.2537777,38.55834712
505.3565243,38.02013411
505.4629721,38.19201886
505.5675571,37.18302515
505.6694475,38.56215039
505.7712582,38.83734084
505.8740143,37.80196021
505.9766898,36.93143093
506.0830166,37.57481706
506.1850918,37.073374
506.2871728,38.4376999
506.3888176,37.70672563
506.489774,37.63680053
506.5961685,37.11521374
506.7026536,35.21095939
506.8047297,34.55416694
506.9063925,36.51257632
507.0127557,35.75611439
507.1190859,37.24768791
507.2219937,36.25436804
507.3237206,36.54349334
507.4301683,37.19025847
507.5364998,37.13172684
507.6393556,38.53473787
507.7410012,38.16353789
507.8459716,37.16206206
507.9512655,37.21546074
508.05478,38.33027705
508.1568916,38.50687712
508.2585904,38.20734155
508.3634343,37.7812208
508.4698264,39.464828
508.5722758,37.64613071
508.6743573,38.04883125
508.7760907,39.08022051
508.8809734,37.78199978
508.9849501,38.27155771
509.0895806,37.8876654
509.1919497,37.11080013
509.2935326,37.85835788
509.3974843,37.50664058
509.5038079,38.00220637
509.607282,38.48613265
509.7093902,38.61383701
509.8110268,38.56364678
509.9159767,38.85067688
510.0223231,37.99732438
510.1247385,38.79207207
510.2268313,37.51224312
510.328517,37.11307667
510.4349107,37.3688956
510.536325,37.15886352
510.6422285,37.97988087
510.7443075,38.19477295
510.8460071,39.13463553
510.9523472,38.55886662
511.0587739,39.15762362
511.1616558,38.69577792
511.2633306,39.19050973
511.3681963,38.81130722
511.474542,39.18102191
511.5769445,37.23001116
511.6790624,37.99086579
511.7808207,37.75637013
511.8820216,39.17709342
511.9883185,38.79728018
512.0945295,38.84269624
512.1965235,39.03305015
512.2983249,39.76353194
512.4046937,38.91095896
512.5110422,39.15738424
512.6138647,38.95533681
512.7156169,36.95536903
512.8205331,37.35602673
512.9269249,38.48742685
513.0292874,38.38491922
513.1313452,37.79883956
513.2360056,37.75892251
513.3379627,38.19231488
513.4443826,39.16853355
513.5468063,39.88127779
513.6488382,38.8460006
513.7506452,38.46730245
513.8554914,37.27214459
513.9619614,37.98003271
514.064376,38.10610862
514.1662968,38.79456619
514.2681508,39.39752554
514.3728842,38.22901298
514.4792734,39.47049446
514.5817818,39.84457563
514.6837544,38.46107125
514.7855795,38.15794002
514.8919726,38.36780179
