TIME,CH1,Model,TBS2074B
-2.416,0.0016,,
-2.408,0.0006,,
-2.4,0.004,,
-2.392,0.0052,,
-2.384,0.0036,,
-2.376,0.0056,,
-2.368,-0.0012,,
-2.36,0.0012,,
-2.352,0.0046,,
-2.344,-0.0008,,
-2.336,-0.0006,,
-2.328,0.0012,,
-2.32,0.0008,,
-2.312,0.0018,,
-2.304,0.0002,,
-2.296,0.0076,,
-2.288,-0.0006,,
-2.28,-0.001,,
-2.272,-0.0004,,
-2.264,0.003,,
-2.256,-0.0002,,
-2.248,-0.0006,,
-2.24,0.0018,,
-2.232,0.001,,
-2.224,-0.0006,,
-2.216,0.004,,
-2.208,-0.0052,,
-2.2,-0.0038,,
-2.192,0.0002,,
-2.184,0.0002,,
-2.176,0.0046,,
-2.168,0.0012,,
-2.16,0.0038,,
-2.152,-0.0028,,
-2.144,0.0016,,
-2.136,0.0022,,
-2.128,-0.0006,,
-2.12,-0.0024,,
-2.112,0.0004,,
-2.104,0.0014,,
-2.096,0.0022,,
-2.088,0.0008,,
-2.08,-0.0002,,
-2.072,-0.0034,,
-2.064,0,,
-2.056,0.0018,,
-2.048,-0.0014,,
-2.04,0.0012,,
-2.032,0.0018,,
-2.024,-0.0042,,
-2.016,0.0022,,
-2.008,0.0018,,
-2,0.0014,,
-1.992,-0.0006,,
-1.984,-0.0036,,
-1.976,0.0074,,
-1.968,-0.001,,
-1.96,-0.0016,,
-1.952,0.0014,,
-1.944,0.002,,
-1.936,0.0014,,
-1.928,0.0002,,
-1.92,0.0022,,
-1.912,0.0016,,
-1.904,0.0008,,
-1.896,0.0024,,
-1.888,0.0022,,
-1.88,-0.0026,,
-1.872,0.0018,,
-1.864,0.0028,,
-1.856,0.0044,,
-1.848,0.0052,,
-1.84,-0.0022,,
-1.832,0.0034,,
-1.824,0.0036,,
-1.816,0.0054,,
-1.808,0.0002,,
-1.8,0.002,,
-1.792,0.0042,,
-1.784,-0.003,,
-1.776,0.0044,,
-1.768,-0.001,,
-1.76,0.002,,
-1.752,-0.0008,,
-1.744,0.0022,,
-1.736,0.001,,
-1.728,-0.0014,,
-1.72,-0.0008,,
-1.712,0.0036,,
-1.704,0.0004,,
-1.696,0.0014,,
-1.688,-0.0024,,
-1.68,0.0018,,
-1.672,-0.002,,
-1.664,0.0046,,
-1.656,-0.0024,,
-1.648,0.0032,,
-1.64,-0.0006,,
-1.632,0.0016,,
-1.624,-0.0002,,
-1.616,-0.0006,,
-1.608,0.0024,,
-1.6,0.0028,,
-1.592,0.0026,,
-1.584,-0.0012,,
-1.576,0.0064,,
-1.568,-0.0028,,
-1.56,0,,
-1.552,-0.0008,,
-1.544,-0.001,,
-1.536,0.0042,,
-1.528,0.0038,,
