time,dB
163.483741,43.49938984
163.590103,44.4021081
163.694451,44.16973998
163.8008376,43.49584157
163.9051189,42.97441014
164.0115916,43.04312413
164.1180618,43.0009739
164.2244486,43.57324156
164.3286985,43.94781535
164.4350807,43.05283707
164.5414666,43.38595184
164.6475297,44.23604425
164.750767,43.70187729
164.8571613,43.9687336
164.9590138,43.61441916
165.0612544,43.54609643
165.1628441,43.68445729
165.269212,43.41271421
165.3755227,43.69192476
165.4784924,43.55839837
165.5802484,43.5332604
165.6850681,43.79496924
165.7914004,44.34223607
165.8938896,44.56363738
165.99601,44.65192696
166.0976793,44.68782201
166.2025625,43.77333817
166.3089619,43.8262429
166.4114214,43.5420976
166.5134398,43.68482279
166.615079,44.40880184
166.7200786,44.24830219
166.8264424,44.11369077
166.9289448,43.47746062
167.0308413,43.47856522
167.1326818,44.41597037
167.2374173,44.30021544
167.3438069,43.45936165
167.4463281,43.77661911
167.5481583,43.59161236
167.6499601,43.42600411
167.7548136,43.89762262
167.8612167,43.51512099
167.9635239,43.17743508
168.0656445,43.76789765
168.1672895,44.10400073
168.2721782,44.10761854
168.3784787,43.5899062
168.4808661,43.76940878
168.5830953,43.57064497
168.684818,44.30817314
168.789684,44.07563997
168.8961523,43.07521256
168.9984875,43.2340324
169.1005582,43.50976821
169.2022006,43.61784589
169.3070555,43.67643313
169.4134097,43.2609414
169.515846,44.02213689
169.6179456,43.26202321
169.7196315,43.76090803
169.8244603,43.73217084
169.930761,44.01373643
170.0332443,44.01951942
170.1353001,43.43038304
170.236877,43.76801238
170.3379155,44.45828872
170.4443219,43.94302164
170.5507003,44.23270969
170.652733,44.11289833
170.7544786,44.49171742
170.859253,44.78954966
170.9657124,46.66453223
171.0680597,46.86100558
171.1701529,47.12446007
171.271863,47.12066746
171.3777894,46.80539077
171.4841334,46.81321729
171.5854613,46.78961043
171.6875303,46.84030288
171.7892698,46.69490379
171.8941081,47.14293713
172.0004576,46.94335194
172.102946,46.5846499
172.2049353,46.52092995
172.3067037,46.35244434
172.4115127,46.63969682
172.5180045,46.73700038
172.624278,46.95329594
172.7306878,46.49598705
172.8370945,46.58256348
172.9394437,46.50983625
173.0410911,46.54466597
173.1476408,46.72354203
173.2498793,46.67882464
173.3547345,46.93116486
173.4567785,46.56151638
173.5585295,46.57300322
173.6649478,46.72035416
173.7712815,46.48073137
173.8739577,46.57084105
173.9782452,46.40454858
174.0846412,46.58644658
174.189229,46.69732748
174.291226,46.82023133
174.3930003,46.57954189
174.4956431,46.61678489
174.6020377,46.46545405
174.7066501,46.4572909
174.8085909,46.64537081
174.9104603,46.55928839
175.0130742,46.40379437
175.1194542,46.39209016
175.2238803,46.84998644
175.3259952,46.59611196
175.4276699,46.7306648
175.5304942,46.49677033
175.6368945,46.51700285
175.741288,46.593033
175.8434059,46.4118003
175.9451423,46.7494277
176.0478658,46.4860194
176.1542694,46.58597548
176.2587925,46.55725536
176.3608521,46.56164693
176.4625379,46.67595485
176.5653227,47.01243846
176.6709738,46.69019657
176.7761737,46.80484788
176.8782643,46.36331862
176.9799665,46.92456279
177.0826751,46.88176686
177.1890248,46.37351353
177.2936418,46.81965577
177.3956408,46.50541203
177.4973952,46.75738067
177.6037505,46.66723122
177.7100762,46.69592615
177.8128748,46.77960975
177.9147535,46.66991838
178.019436,47.17093433
178.1257694,47.20453291
178.2301181,46.85407286
178.3319229,47.1223562
178.4383734,47.11325183
178.5447441,47.10704249
178.647424,47.65066483
178.7490911,47.2735428
178.8521035,44.73895522
178.9548466,41.859878
179.0588828,42.19074552
179.1628253,42.2555452
179.2648607,41.84202994
179.3666352,42.35493404
179.473036,42.7867745
179.5754492,41.77674673
179.6802087,41.57159713
179.7822279,42.08044476
179.8840175,41.67846371
179.9904228,41.60979079
180.0968265,41.67362692
180.1995517,42.30203193
180.3012879,43.02564228
180.40766,41.62646645
180.5140312,41.05697552
180.6168084,41.82648218
180.7185131,41.99998198
180.8200811,41.34003511
180.9264554,42.05258918
181.0321858,41.56497532
181.1342345,41.50821082
181.2358873,42.76135565
181.3422724,42.28228761
181.4486706,41.4756957
181.5515426,41.11803106
181.6557478,42.08733092
181.7621004,41.99179487
181.866693,41.64005112
181.9687383,42.3848146
182.0703525,42.06218765
182.173093,42.47910755
182.2788443,41.75603976
182.3841083,41.62097351
182.486173,41.54535505
182.5879537,41.43887082
182.6906501,41.74483688
182.7960734,42.40262602
182.9015432,42.83904413
183.0036233,42.8706421
183.1054083,43.01820712
183.208075,42.08107299
183.314419,41.93598538
183.4190223,41.86824393
183.5211157,41.59602694
183.6228352,41.33314344
183.7256168,42.00861991
183.8320345,42.44285857
183.9365075,42.60672733
184.0385279,41.07810459
184.1402435,42.17462073
184.2430561,43.20719162
184.3494128,43.17064291
184.4538419,43.23419798
184.5559376,42.58339301
184.657716,42.42702503
184.7640976,42.28244014
184.8703784,42.27370767
184.9731804,43.15921292
185.0749685,41.85445036
185.1797833,41.43660876
185.2860985,42.0613911
185.3886173,41.80765952
185.4905875,42.04564378
185.5925128,42.35999618
185.6971459,41.85322468
185.8035638,41.21160666
185.9059088,42.40277034
186.0079633,41.3912245
186.109663,41.80002205
186.2144922,41.36661184
186.3188388,42.16551344
186.4232362,41.84973358
186.5253628,42.19491056
186.6269153,42.08171304
186.7319193,42.4245769
186.8382547,42.11960067
186.9405129,42.25726994
187.0427293,41.29072069
187.144438,44.32400992
187.2493043,43.93907799
187.3557197,43.93720663
187.4581192,43.71190673
187.560148,43.83946438
187.6618058,44.11319274
187.7666185,43.92332585
187.8729935,43.48613912
187.9754086,43.85534522
188.0775075,43.86342323
188.1791911,44.43801625
188.2844457,43.4308384
188.3908382,43.49137113
188.4928214,43.17032988
188.5949656,44.33684558
188.6966038,44.87060451
188.8015224,44.08753968
188.9079228,43.82404497
189.010213,43.84381865
189.1124206,44.0596113
189.2140039,43.76350006
189.3172237,43.71009051
189.4235532,44.29560755
189.5278273,43.74531035
189.6298529,44.06349954
189.7315714,43.58504699
189.8364007,43.82261393
189.9395027,43.63186699
190.0452044,43.75401302
190.1471534,43.90989609
190.2490742,43.76323017
190.3538211,43.56735082
190.4601512,43.40718837
190.5627466,43.88800071
190.6646428,46.76822493
190.7663497,43.84537225
190.872749,44.33011245
190.9790535,43.89644402
191.0819327,44.31625998
191.1836151,44.29139148
191.2887888,43.86348992
191.3951537,43.50290835
191.497227,43.48295773
191.5993105,43.86916454
191.701012,43.50900114
191.8073618,43.94533326
191.9089957,43.52369477
192.0146552,43.55689114
192.11676,43.644926
192.2184705,44.07318605
192.324867,44.50704592
192.4312649,43.63624721
192.5339749,44.16376751
192.6357007,43.61519063
192.7405857,44.06679487
192.8469808,43.98616595
192.9493258,43.67653824
193.0514334,43.84350722
193.1530922,43.39983702
193.257983,43.2803689
193.3643189,43.62286951
193.4666967,43.6284771
193.5688028,43.50721561
193.6703498,43.66502141
193.7713533,43.88534236
193.8742723,44.2696407
193.9806236,44.27191848
194.0842632,43.35552992
194.1863258,43.50282336
194.2880636,43.05085414
194.3943907,41.65468133
194.4993229,42.24051913
194.6016561,41.55092458
194.7037317,42.18457764
194.8054641,42.53705145
194.9119769,42.52373513
195.0174345,42.88050484
195.1190762,43.32434347
195.221224,42.12500289
195.3228412,41.99002438
195.429268,42.06753359
195.5356224,42.71776469
195.6385186,41.70522088
195.7403015,43.49903319
195.8457713,43.07342063
195.9521857,41.45571976
196.0540621,42.20736471
196.1559235,43.25672103
196.2576563,42.67182702
196.3624893,42.4565857
196.4688567,42.22501539
196.5713112,42.25199447
196.6733489,42.45590657
196.7751052,42.5721927
196.8798615,42.19811313
196.9859094,42.13397573
197.0887426,42.51751433
197.1907695,42.47970982
197.2925289,42.98976551
197.3973664,42.70219255
197.5002294,43.02227359
197.6061496,42.17884857
197.708239,42.31053278
197.80999,41.97418233
197.9147678,42.07695274
198.0213185,42.09387972
198.1236628,42.52122693
198.2295756,41.93529031
198.3355622,42.17718809
198.4407614,42.84983396
198.5428237,42.29335466
198.6446278,41.72280906
198.7509456,41.96517347
198.857326,42.44399992
198.9600838,41.99348184
199.0618299,41.17364485
199.1681424,44.54793146
199.2744645,43.36510224
199.3772811,42.85924121
199.4816246,42.88778327
199.588011,43.51027
199.69255,41.84078752
199.794586,42.33140073
199.89625,43.26639651
199.9990086,42.83649517
200.1053903,42.11260668
200.209903,42.07373621
200.3119768,41.401348
200.4136253,42.73970106
200.5164697,41.64503495
200.6228207,41.60582032
200.7272417,41.48130655
200.8293968,42.3895828
200.9309963,41.97867638
201.033872,42.2016539
201.1356238,41.54453699
201.2420325,41.80222892
201.3448916,42.34622453
201.4470174,42.43808703
201.5512843,42.45654931
201.6576587,41.76810052
201.7621147,39.81625836
201.8643107,39.81810966
201.9659978,41.64010376
202.0686711,39.24016741
202.174404,40.09998205
202.2796683,38.26492767
202.3816313,36.99257461
202.4834284,38.26440222
