time,xaccelerometer,yaccelerometer,zaccelerometer,force
10.3200096712,-0.2132542268,-13.2542638067,0.0632922306,-2.6574803683
10.3300096618,-0.2277957222,-13.2401108144,0.0827016063,-2.6391887771
10.3400096525,-0.218285168,-13.1828874208,0.1023083639,-2.6208971858
10.3500096432,-0.2134164261,-13.125374814,0.0927019896,-2.6208971858
10.3600096339,-0.2037761005,-13.0345377017,0.1121119307,-2.6026055946
10.3700096246,-0.1844953878,-12.9149120307,0.1219808519,-2.5660224121
10.3800096154,-0.1555419229,-12.7474870559,0.117177383,-2.5477308209
10.3900096061,-0.1265238512,-12.5559382846,0.1171446741,-2.5294392297
10.4000095969,-0.0830934703,-12.3547080757,0.1122756628,-2.4928560472
10.4100095877,-0.0347622299,-12.1438923746,0.1073739738,-2.4562728648
10.4200095785,-0.0248320932,-11.9092087028,0.1170795048,-2.4196896823
10.4300095694,-0.0151594031,-11.6410395854,0.07819184,-2.3831064999
10.4400095602,-0.0054867131,-11.3869301099,0.0925388157,-2.3282317262
10.4500095511,-0.0102267902,-11.1614816284,0.0731597206,-2.3099401349
10.460009542,-0.0198674211,-10.9362239485,0.0730297524,-2.2550653613
10.4700095329,-0.0198950135,-10.9355813755,0.0730297524,-2.2184821788
10.470038059,-0.0150951636,-10.4666449466,0.0388813799,-2.1636074051
10.4800190295,-0.0584782066,-10.1927682148,0.0436036124,-2.1087326314
10.5000095057,-0.0970572486,-9.934768178,0.0290118476,-2.0538578577
10.5100094967,-0.0973125112,-9.6807225935,0.0483922287,-1.9989830841
10.5200094877,-0.1117259115,-9.4695587663,0.0436520828,-1.9623999016
10.5300094787,-0.1358439384,-9.234873475,0.0436198047,-1.9075251279
10.5400094697,-0.1408075543,-9.0000303839,0.0533586857,-1.8526503542
10.5500094607,-0.1552530115,-8.717575147,0.0436841792,-1.8160671718
10.5600094518,-0.155348286,-8.5062235664,0.0630978082,-1.7611923981
10.5700094429,-0.155348286,-8.2667764206,0.0729654985,-1.7246092156
10.580009434,-0.1409343494,-8.0319019276,0.0730297524,-1.6880260332
10.5900094251,-0.1408393423,-7.8065815151,0.0584209793,-1.6514428507
10.6000094162,-0.1360346376,-7.5860852337,0.0631943995,-1.6148596683
10.6100094073,-0.1119793569,-7.3941886549,0.0875746909,-1.5782764858
10.6200093985,-0.0829928734,-7.2262871276,0.0487772808,-1.5416933033
10.6300093897,-0.0731939816,-7.044257732,0.0631305941,-1.5234017121
10.6400093809,-0.0587164715,-6.8430886259,0.048617216,-1.5051101209
10.6500093721,-0.0200401594,-6.6266454919,0.0534965537,-1.4685269384
10.6600093633,-0.0055302076,-6.5071790054,0.0388272745,-1.4502353472
10.6700093545,-0.0150234481,-6.4492039973,0.0241221995,-1.431943756
10.6800093458,-0.0054941836,-6.4059629194,0.0434745704,-1.431943756
10.6900093371,0.0089790349,-6.415157843,0.0095621239,-1.4136521647
10.7000093284,-0.0101158157,-6.3724135231,0.0239044485,-1.4136521647
10.7100093197,-0.0102588491,-6.4149101528,0.0191477229,-1.4136521647
10.720009311,-0.0006576047,-6.4961031548,-0.0003504186,-1.431943756
10.7300093023,-0.0437921159,-6.5680646826,0.0189669499,-1.431943756
10.7400092937,-0.0537144269,-6.6637423753,0.0191115149,-1.4502353472
10.7500092851,-0.0681878423,-6.7881412383,0.0045147653,-1.4685269384
10.7600092764,-0.0778961307,-7.0079008551,-0.0004590754,-1.4685269384
10.7700092678,-0.0923696112,-7.1665187032,0.0141018314,-1.5051101209
10.7800092593,-0.1260819274,-7.3294359357,0.0093441744,-1.5234017121
10.7900092507,-0.135932101,-7.5019034604,0.0287710608,-1.5599848946
10.8000092421,-0.1600074462,-7.7220170872,0.019183334,-1.6148596683
10.8100092336,-0.1553836844,-7.9424821456,0.0385746398,-1.6331512595
10.8200092251,-0.1601492344,-8.1819777592,0.0484497748,-1.6880260332
10.8300092166,-0.1793885236,-8.4263713579,0.0436556159,-1.7246092156
10.8400092081,-0.1699278328,-8.6470114835,0.0436198047,-1.7611923981
10.8500091996,-0.1698572296,-8.8912652078,0.0630834529,-1.7977755805
10.8600091912,-0.1410507658,-9.1452093789,0.0534945473,-1.8709419455
10.8700091827,-0.1312371235,-9.3992234494,0.0777530061,-1.9075251279
10.8800091743,-0.1023598649,-9.6009013799,0.0876634295,-1.9441083104
